Image,Tree_ID,Confidence,Center_X,Center_Y,Width,Height,Area,Canopy_Size
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,67,0.665,230.15,544.64,50.55,57.0,2881.12,53.77
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,68,0.664,502.36,63.08,48.55,61.16,2969.04,54.85
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,69,0.663,469.78,483.05,49.2,60.55,2979.08,54.88
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,70,0.663,159.69,284.22,49.2,59.81,2942.52,54.5
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,71,0.659,585.6,397.26,53.4,56.34,3008.83,54.87
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,72,0.658,229.0,45.34,50.21,55.56,2789.9,52.89
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,73,0.658,192.23,187.84,48.83,66.91,3267.43,57.87
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,74,0.652,384.3,262.16,45.92,54.17,2487.63,50.05
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,75,0.648,622.08,482.0,35.84,70.97,2543.59,53.41
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,76,0.646,587.23,609.12,48.18,54.62,2631.84,51.4
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,77,0.643,388.99,626.56,46.37,26.87,1245.94,36.62
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,78,0.64,621.65,621.73,36.7,36.55,1341.4,36.63
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,79,0.64,37.91,258.35,52.43,68.69,3601.54,60.56
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,80,0.636,431.98,614.74,50.68,50.43,2556.14,50.56
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,81,0.633,614.41,258.07,51.18,69.59,3561.21,60.38
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,82,0.627,36.65,41.65,48.09,61.76,2970.04,54.93
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,83,0.62,14.25,609.3,28.5,56.8,1618.75,42.65
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,84,0.62,308.32,203.0,38.48,50.68,1950.32,44.58
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,85,0.617,13.25,400.75,26.34,62.29,1640.56,44.31
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,86,0.602,14.42,507.22,28.72,55.87,1604.73,42.3
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,87,0.6,473.75,624.73,45.04,30.46,1372.05,37.75
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,88,0.598,12.28,556.83,24.46,46.96,1148.65,35.71
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,89,0.596,305.13,95.51,43.33,58.83,2549.26,51.08
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,90,0.592,624.44,544.73,31.12,50.94,1585.01,41.03
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,91,0.585,198.37,574.44,37.25,48.37,1801.85,42.81
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,92,0.578,541.27,369.53,39.28,50.67,1990.34,44.98
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,93,0.564,13.0,454.44,25.66,48.59,1247.06,37.13
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,94,0.554,151.6,13.33,49.05,26.65,1307.46,37.85
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,95,0.548,622.39,583.63,35.23,40.36,1421.87,37.8
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,96,0.545,229.94,8.96,58.2,17.86,1039.2,38.03
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,97,0.525,10.58,24.86,21.04,49.72,1046.01,35.38
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,98,0.516,577.86,74.75,50.59,63.25,3199.54,56.92
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,99,0.498,620.22,8.99,39.29,17.98,706.55,28.64
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,100,0.483,468.14,10.65,57.92,21.3,1233.51,39.61
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,101,0.396,9.29,227.84,18.54,54.03,1001.52,36.28
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,102,0.33,634.11,410.52,11.77,30.39,357.72,21.08
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,103,0.285,10.17,340.34,20.32,55.8,1133.54,38.06
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,104,0.284,389.43,8.32,60.58,16.64,1008.18,38.61
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,105,0.276,71.53,6.57,49.37,13.14,648.51,31.25
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,106,0.266,466.28,7.89,55.2,15.79,871.44,35.49
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,107,0.256,10.43,400.64,20.78,52.49,1090.67,36.63
GUB_AFD_IV_JULI_2023_4_jpg.rf.2a39b1fad04b1fc88a380fe1c5824950.jpg,108,0.25,71.49,9.85,47.71,19.7,939.96,33.71
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,1,0.829,303.83,47.6,49.8,65.78,3275.49,57.79
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,2,0.78,307.6,382.45,54.28,68.03,3692.44,61.15
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,3,0.779,594.95,556.67,51.66,58.72,3033.44,55.19
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,4,0.776,278.83,616.41,50.69,47.16,2390.43,48.92
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,5,0.773,343.94,294.98,59.1,67.49,3988.65,63.3
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,6,0.77,506.25,232.57,52.99,62.11,3290.78,57.55
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,7,0.768,114.26,617.2,38.8,45.61,1769.57,42.2
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,8,0.766,586.59,405.38,46.78,54.7,2558.48,50.74
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,9,0.762,587.99,234.22,43.2,52.53,2269.2,47.86
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,10,0.761,468.5,377.94,55.47,59.59,3305.28,57.53
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,11,0.752,320.61,593.19,43.22,57.93,2503.52,50.57
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,12,0.747,35.09,517.78,43.6,48.32,2106.75,45.96
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,13,0.745,505.38,65.42,46.41,55.65,2582.49,51.03
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,14,0.744,588.45,346.37,50.88,63.2,3215.42,57.04
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,15,0.74,278.3,563.54,49.08,61.55,3021.17,55.32
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,16,0.74,388.62,529.73,50.57,61.07,3088.24,55.82
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,17,0.738,111.29,515.5,52.71,60.61,3194.61,56.66
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,18,0.737,234.43,271.97,48.16,60.05,2892.29,54.11
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,19,0.735,225.22,47.15,50.6,62.19,3146.86,56.4
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,20,0.734,114.98,354.89,50.0,58.06,2902.74,54.03
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,21,0.731,157.15,436.84,44.58,58.63,2613.25,51.6
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,22,0.731,78.24,594.49,48.9,60.16,2942.19,54.53
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,23,0.728,194.15,461.61,48.66,53.5,2603.11,51.08
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,24,0.727,475.6,590.44,44.85,54.77,2456.43,49.81
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,25,0.727,185.01,25.05,44.13,48.93,2159.16,46.53
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,26,0.727,508.65,124.88,45.48,57.94,2635.08,51.71
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,27,0.721,552.56,319.01,45.37,62.33,2828.3,53.85
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,28,0.72,37.68,570.11,42.4,50.36,2135.23,46.38
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,29,0.717,429.27,239.88,51.07,56.6,2890.24,53.83
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,30,0.716,393.04,152.73,44.14,51.67,2280.99,47.91
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,31,0.716,148.82,163.69,49.29,59.63,2938.87,54.46
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,32,0.714,149.99,104.5,46.04,57.48,2646.56,51.76
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,33,0.712,513.1,350.81,46.57,57.38,2671.91,51.97
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,34,0.712,595.21,501.43,49.73,52.34,2602.72,51.03
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,35,0.711,514.18,612.71,49.48,54.24,2683.33,51.86
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,36,0.71,77.24,442.07,52.27,57.67,3014.0,54.97
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,37,0.709,347.44,177.81,48.97,60.81,2977.83,54.89
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,38,0.708,391.42,588.58,50.95,63.96,3258.89,57.46
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,39,0.707,194.6,510.9,46.9,55.16,2587.03,51.03
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,40,0.707,311.63,487.59,46.02,52.77,2428.56,49.4
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,41,0.702,110.52,131.18,45.97,56.94,2617.59,51.46
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,42,0.702,385.88,42.59,57.19,65.22,3729.43,61.2
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,43,0.701,119.83,410.51,49.53,56.31,2789.29,52.92
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,44,0.696,234.61,214.54,44.91,54.26,2437.12,49.59
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,45,0.695,512.78,505.27,47.87,56.27,2693.55,52.07
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,46,0.695,190.39,241.39,52.72,62.23,3280.37,57.47
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,47,0.694,303.19,152.22,49.3,55.63,2742.76,52.47
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,48,0.692,467.13,91.31,50.98,61.72,3146.33,56.35
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,49,0.691,318.63,537.04,47.23,55.33,2613.45,51.28
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,50,0.69,390.88,377.31,60.44,64.82,3917.64,62.63
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,51,0.688,155.85,381.58,45.05,55.19,2486.25,50.12
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,52,0.686,305.03,440.67,41.91,42.31,1773.19,42.11
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,53,0.684,510.07,293.41,52.69,61.06,3217.65,56.88
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,54,0.682,160.93,593.07,54.36,62.24,3383.37,58.3
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,55,0.68,551.27,259.68,44.48,58.23,2590.42,51.36
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,56,0.68,469.2,322.19,48.54,57.97,2814.08,53.26
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,57,0.679,432.27,179.47,50.33,63.49,3195.92,56.91
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,58,0.672,263.28,76.24,44.31,60.74,2691.71,52.53
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,59,0.67,427.67,71.61,43.83,53.38,2339.68,48.61
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,60,0.668,431.13,22.2,43.79,44.41,1944.57,44.1
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,61,0.667,262.86,23.12,43.13,46.24,1994.56,44.69
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,62,0.666,389.0,441.74,60.36,65.88,3976.66,63.12
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,63,0.661,239.97,485.43,52.17,58.79,3066.86,55.48
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,64,0.66,264.0,408.72,53.88,64.03,3449.82,58.95
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,65,0.659,388.23,210.67,53.8,62.64,3369.52,58.22
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,66,0.659,230.57,158.4,54.8,59.19,3243.75,57.0
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,67,0.652,194.43,301.09,49.89,58.88,2937.07,54.38
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,68,0.651,553.97,526.04,47.06,60.87,2864.92,53.97
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,69,0.651,12.88,597.51,25.61,50.27,1287.44,37.94
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,70,0.648,429.72,507.11,51.21,59.64,3054.01,55.42
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,71,0.647,71.82,385.98,57.33,66.07,3787.25,61.7
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,72,0.644,71.89,17.83,50.8,35.55,1805.86,43.17
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,73,0.643,117.61,455.65,37.75,44.98,1697.75,41.36
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,74,0.637,595.88,611.82,46.08,54.34,2503.86,50.21
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,75,0.625,430.2,297.69,50.67,56.42,2858.48,53.54
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,76,0.625,624.69,622.69,30.61,34.62,1059.93,32.62
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,77,0.622,271.98,243.83,46.86,66.92,3135.99,56.89
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,78,0.619,145.27,274.14,59.01,67.18,3964.27,63.1
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,79,0.611,306.49,209.87,55.71,62.45,3479.04,59.08
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,80,0.608,514.24,454.59,44.21,52.86,2336.67,48.53
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,81,0.608,33.51,303.01,50.17,63.76,3198.86,56.97
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,82,0.607,36.1,190.5,45.32,55.75,2527.05,50.54
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,83,0.567,547.31,481.25,35.13,38.03,1336.05,36.58
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,84,0.538,608.54,14.25,54.82,28.48,1561.53,41.65
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,85,0.529,550.86,433.07,38.84,53.11,2062.72,45.97
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,86,0.529,433.47,610.04,45.03,54.16,2439.04,49.6
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,87,0.499,469.48,438.33,60.44,60.46,3654.58,60.45
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,88,0.494,267.49,184.96,38.33,50.45,1934.03,44.39
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,89,0.491,265.81,131.61,34.94,44.43,1552.31,39.68
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,90,0.49,11.37,166.34,22.66,54.32,1231.08,38.49
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,91,0.421,9.47,277.52,18.8,52.26,982.66,35.53
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,92,0.407,304.25,8.48,58.59,16.96,993.85,37.78
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,93,0.387,9.97,216.93,19.86,48.91,971.57,34.39
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,94,0.377,164.81,630.58,51.58,18.84,971.86,35.21
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,95,0.372,10.1,389.26,20.19,61.63,1244.25,40.91
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,96,0.369,10.42,110.69,20.75,61.18,1269.75,40.97
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,97,0.347,164.46,633.28,53.18,13.45,715.16,33.32
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,98,0.315,474.45,488.44,34.24,44.72,1531.32,39.48
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,99,0.314,535.74,11.56,48.95,23.12,1131.62,36.03
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,100,0.305,7.57,389.18,15.05,55.78,839.54,35.41
GUB_AFD_IV_JULI_2023_4_jpg.rf.edf7eec1cd269b7d079b786da7a5860d.jpg,101,0.276,304.65,6.02,55.96,12.04,673.63,34.0
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,1,0.842,430.31,18.05,34.76,36.09,1254.6,35.43
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,2,0.841,187.96,347.75,35.4,41.02,1452.28,38.21
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,3,0.829,626.54,53.48,26.92,33.16,892.88,30.04
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,4,0.823,100.19,288.7,34.37,38.87,1336.0,36.62
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,5,0.821,353.66,462.25,33.22,38.49,1278.37,35.85
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,6,0.812,379.23,320.35,37.24,43.1,1605.23,40.17
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,7,0.811,71.43,271.43,31.66,38.71,1225.42,35.18
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,8,0.811,263.55,19.11,33.91,37.93,1286.13,35.92
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,9,0.81,626.2,17.96,27.6,35.91,991.18,31.76
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,10,0.809,157.18,249.26,32.82,39.56,1298.52,36.19
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,11,0.809,266.07,247.02,36.3,37.81,1372.4,37.05
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,12,0.805,627.44,124.95,25.11,34.05,855.02,29.58
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,13,0.804,324.8,478.71,29.39,33.94,997.57,31.67
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,14,0.803,158.11,327.21,33.29,38.48,1281.09,35.89
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,15,0.803,351.32,224.19,36.64,43.03,1576.74,39.84
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,16,0.802,128.6,269.45,31.09,37.8,1175.12,34.44
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,17,0.801,44.96,331.3,32.65,41.22,1346.0,36.94
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,18,0.801,128.01,229.82,32.3,39.47,1274.68,35.88
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,19,0.8,102.82,408.25,33.58,38.66,1298.2,36.12
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,20,0.8,380.52,362.47,34.94,42.7,1491.82,38.82
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,21,0.8,156.65,208.37,31.07,37.98,1179.9,34.52
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,22,0.799,320.43,205.18,33.36,41.33,1378.78,37.35
